"bawah","5","Bahasa Bugis","Sulawesi Tengah"
"Bawang Merah","5","Bahasa Bugis","Sulawesi Tengah"
"Bawang Putih","5","Bahasa Bugis","Sulawesi Tengah"
"bayi","5","Bahasa Bugis","Sulawesi Tengah"
"beban","5","Bahasa Bugis","Sulawesi Tengah"
"bebas","5","Bahasa Bugis","Sulawesi Tengah"
"bekerja","5","Bahasa Bugis","Sulawesi Tengah"
"belajar","5","Bahasa Bugis","Sulawesi Tengah"
"belalang","5","Bahasa Bugis","Sulawesi Tengah"
"belanja","5","Bahasa Bugis","Sulawesi Tengah"
"belasan","5","Bahasa Bugis","Sulawesi Tengah"
"beli","5","Bahasa Bugis","Sulawesi Tengah"
"belum","5","Bahasa Bugis","Sulawesi Tengah"
"bencana","5","Bahasa Bugis","Sulawesi Tengah"
"benda","5","Bahasa Bugis","Sulawesi Tengah"
"bendera","5","Bahasa Bugis","Sulawesi Tengah"
"benih","5","Bahasa Bugis","Sulawesi Tengah"
"bentuk","5","Bahasa Bugis","Sulawesi Tengah"
"beradu","5","Bahasa Bugis","Sulawesi Tengah"
"beragam","5","Bahasa Bugis","Sulawesi Tengah"
"berair","5","Bahasa Bugis","Sulawesi Tengah"
"beraksi","5","Bahasa Bugis","Sulawesi Tengah"
"berang-berang","5","Bahasa Bugis","Sulawesi Tengah"
"berani","5","Bahasa Bugis","Sulawesi Tengah"
"berantakan","5","Bahasa Bugis","Sulawesi Tengah"
"berapa","5","Bahasa Bugis","Sulawesi Tengah"
"berapi","5","Bahasa Bugis","Sulawesi Tengah"
"berarti","5","Bahasa Bugis","Sulawesi Tengah"
"beras","5","Bahasa Bugis","Sulawesi Tengah"
"berat","5","Bahasa Bugis","Sulawesi Tengah"
"berayun","5","Bahasa Bugis","Sulawesi Tengah"
"berbagai","5","Bahasa Bugis","Sulawesi Tengah"
"berbagi","5","Bahasa Bugis","Sulawesi Tengah"
"berbahaya","5","Bahasa Bugis","Sulawesi Tengah"
"berbakti","5","Bahasa Bugis","Sulawesi Tengah"
"berbantah","5","Bahasa Bugis","Sulawesi Tengah"
"berbantahan","5","Bahasa Bugis","Sulawesi Tengah"
"berbarengan","5","Bahasa Bugis","Sulawesi Tengah"
"berbekal","5","Bahasa Bugis","Sulawesi Tengah"
"berbisnis","5","Bahasa Bugis","Sulawesi Tengah"
"berburu","5","Bahasa Bugis","Sulawesi Tengah"
"bercakap","5","Bahasa Bugis","Sulawesi Tengah"
"berceceran","5","Bahasa Bugis","Sulawesi Tengah"
"bercengkrama","5","Bahasa Bugis","Sulawesi Tengah"
"bercerai","5","Bahasa Bugis","Sulawesi Tengah"
"bercermin","5","Bahasa Bugis","Sulawesi Tengah"
"bercocok tanam","5","Bahasa Bugis","Sulawesi Tengah"
"berdasar","5","Bahasa Bugis","Sulawesi Tengah"
"berdecak","5","Bahasa Bugis","Sulawesi Tengah"
"berdekatan","5","Bahasa Bugis","Sulawesi Tengah"
"berdering","5","Bahasa Bugis","Sulawesi Tengah"
"berdikari","5","Bahasa Bugis","Sulawesi Tengah"
"berdiri","5","Bahasa Bugis","Sulawesi Tengah"
"berdua","5","Bahasa Bugis","Sulawesi Tengah"
"berduaan","5","Bahasa Bugis","Sulawesi Tengah"
"beres","5","Bahasa Bugis","Sulawesi Tengah"
"berfikir","5","Bahasa Bugis","Sulawesi Tengah"
"berganti","5","Bahasa Bugis","Sulawesi Tengah"
"bergelar","5","Bahasa Bugis","Sulawesi Tengah"
"bergerak","5","Bahasa Bugis","Sulawesi Tengah"
"berharap","5","Bahasa Bugis","Sulawesi Tengah"
"berhenti","5","Bahasa Bugis","Sulawesi Tengah"
"beri","5","Bahasa Bugis","Sulawesi Tengah"
"beringas","5","Bahasa Bugis","Sulawesi Tengah"
"berisi","5","Bahasa Bugis","Sulawesi Tengah"
"berjuang","5","Bahasa Bugis","Sulawesi Tengah"
"berjumpa","5","Bahasa Bugis","Sulawesi Tengah"
"berlari","5","Bahasa Bugis","Sulawesi Tengah"
"bermain","5","Bahasa Bugis","Sulawesi Tengah"
"beruang","5","Bahasa Bugis","Sulawesi Tengah"
"biawak","5","Bahasa Bugis","Sulawesi Tengah"
"Binatang","5","Bahasa Bugis","Sulawesi Tengah"
"Biru","5","Bahasa Bugis","Sulawesi Tengah"
"Buah-buahan","5","Bahasa Bugis","Sulawesi Tengah"
"buaya","5","Bahasa Bugis","Sulawesi Tengah"
"Buku","5","Bahasa Bugis","Sulawesi Tengah"
"bunda","5","Bahasa Bugis","Sulawesi Tengah"
"bunga","5","Bahasa Bugis","Sulawesi Tengah"
"bungkam","5","Bahasa Bugis","Sulawesi Tengah"
"bungkuk","5","Bahasa Bugis","Sulawesi Tengah"
"bungkus","5","Bahasa Bugis","Sulawesi Tengah"
"bungkusnya","5","Bahasa Bugis","Sulawesi Tengah"
"bunglon","5","Bahasa Bugis","Sulawesi Tengah"
"bungsu","5","Bahasa Bugis","Sulawesi Tengah"
"bunyi","5","Bahasa Bugis","Sulawesi Tengah"
"buram","5","Bahasa Bugis","Sulawesi Tengah"
"buruh","5","Bahasa Bugis","Sulawesi Tengah"
"burung","5","Bahasa Bugis","Sulawesi Tengah"
"buta","5","Bahasa Bugis","Sulawesi Tengah"
"cabai","5","Bahasa Bugis","Sulawesi Tengah"
"cabang","5","Bahasa Bugis","Sulawesi Tengah"
"cacat","5","Bahasa Bugis","Sulawesi Tengah"
"cacing","5","Bahasa Bugis","Sulawesi Tengah"
"cadangan","5","Bahasa Bugis","Sulawesi Tengah"
"cahaya","5","Bahasa Bugis","Sulawesi Tengah"
"cakap","5","Bahasa Bugis","Sulawesi Tengah"
"cakupan","5","Bahasa Bugis","Sulawesi Tengah"
"calon","5","Bahasa Bugis","Sulawesi Tengah"
"campur","5","Bahasa Bugis","Sulawesi Tengah"
"campuran","5","Bahasa Bugis","Sulawesi Tengah"
